URB_CEDUC_TE1026V,URB_CLMA_EC1010V,URB_CLMA_EC1177V,URB_CPOP1_DE1001V,URB_CPOPCB_DE2009V,URB_CTOUR_CR2001V,URB_CTRAN_TT1057I,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,COUNTRY_SDG_11_60,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,COUNTRY_TRNG_LFSE_01_T_Y25-74,WHO_NO2,WHO_PM10,WHO_PM25
-0.3371089008101688,-0.1283607470744345,0.05880573456167214,0.02175332171650295,0.6563439680585055,7.056267366693359,-0.5006847722163363,-0.7171602517800022,3.177352206494586,0.6860787576261784,1.7505088688572248,1.768987341772152,-0.38515735086895253,-0.04173106646058727,-0.7115520907158044
-0.198286781637364,0.2846164598133834,0.9020918795646069,0.703149236408876,0.9896729207096714,0.0,-0.0806222383007314,-0.7171602517800022,3.177352206494586,0.6860787576261784,1.7505088688572248,1.768987341772152,-0.007515265382808673,0.0,-0.17009213323883762
-0.08520028749320924,0.0,0.10675168840376535,-0.09524173972066782,0.3463881173866817,0.0,0.0,-0.5898514085233723,3.7368859283930025,-0.15196894065446487,0.9456237278278569,1.639240506329114,0.12306247064349486,-0.440494590417311,-1.2076541459957477
1.9820372918709155,0.0,0.0,1.5461496915832367,0.0,0.9934847378455344,3.8640791751724852,0.17095758951604578,-1.4832084374132655,-0.4631170271769274,0.3733643501017737,-0.4731012658227849,0.23485204321277603,1.6908809891808345,2.5287030474840546
-0.3777963682391616,-0.07498777449503576,0.0,-0.1264293993356383,0.0,-1.1440961797278866,2.2324091061784546,0.17095758951604578,-1.4832084374132655,-0.4631170271769274,0.3733643501017737,-0.4731012658227849,-0.6218882104274307,2.162287480680062,3.118355776045358
0.48826813385801143,-0.291407081757738,0.0,0.02921805721909762,0.0,0.6663791751305381,2.761104938112096,0.17095758951604578,-1.4832084374132655,-0.4631170271769274,0.3733643501017737,-0.4731012658227849,0.8013151714419919,3.3276661514683155,5.097094259390503
0.23928230813428167,-0.4488227850203127,0.0,-0.16289649689951863,0.0,-0.7376579516643607,3.263960309051913,0.17095758951604578,-1.4832084374132655,-0.4631170271769274,0.3733643501017737,-0.4731012658227849,-0.22545796148426453,1.224111282843895,2.5910701630049613
0.09545851723503435,-0.5341943456542568,0.0,-0.3303955239460526,0.0,-1.0019164970841976,3.6922917904855423,0.17095758951604578,-1.4832084374132655,-0.4631170271769274,0.3733643501017737,-0.4731012658227849,-0.8370126820103335,1.2704791344667699,2.4521615875265774
1.2144700455652122,1.7502448414137821,1.8451910258084059,1.64124289543924,1.321235922414459,4.7251317982283565,0.0,-0.6030853369105357,-1.2267554815431572,-0.7787021630615639,1.5434719395173004,0.2990506329113924,-0.5974635979333018,0.264296754250386,-0.17009213323883762
0.00912702175019661,0.8817798932013563,0.24876790659396186,0.30771205561574894,-0.5362694328770714,0.527554327917486,0.0,-0.6030853369105357,-1.2267554815431572,-0.7787021630615639,1.5434719395173004,0.2990506329113924,0.6557069046500711,-0.261205564142195,-1.3975903614457832
